SalesOrderNumber,FiscalYear,FiscalQuarter,SalesTerritoryRegion,ProductCategoryName,ProductSubcategoryName,ProductGroupName,OrderStatus,OrderQuantity,UnitPrice,Profit,SalesAmount,Return
SO44684,2012,2,Southwest,PC Components,CPU Coolers,Triple Radiator Liquid Coolers,Shipped,1,189.99,$20.97 ,$189.99 ,FALSE
SO44854,2012,2,Southwest,PC Components,CPU Coolers,Triple Radiator Liquid Coolers,Shipped,1,159.99,$117.49 ,$159.99 ,FALSE
SO44952,2012,2,Southwest,PC Components,CPU Coolers,Triple Radiator Liquid Coolers,Shipped,1,189.99,$20.97 ,$189.99 ,FALSE
SO44359,2012,2,United Kingdom,PC Components,CPU Coolers,Triple Radiator Liquid Coolers,Shipped,1,189.99,$20.97 ,$189.99 ,FALSE
SO44439,2012,2,United Kingdom,PC Components,CPU Coolers,Triple Radiator Liquid Coolers,Shipped,1,159.99,$117.49 ,$159.99 ,FALSE
SO44417,2012,2,China,PC Components,Storage,USB Drives,Shipped,1,214.99,$81.72 ,$214.99 ,FALSE
SO44576,2012,2,Northwest,PC Components,Storage,USB Drives,Shipped,1,119.99,$119.91 ,$119.99 ,FALSE
SO44405,2012,2,Southwest,PC Components,Storage,USB Drives,Shipped,1,214.99,$81.72 ,$214.99 ,FALSE
SO44959,2012,2,Southwest,PC Components,Storage,USB Drives,Shipped,1,184.99,$106.67 ,$184.99 ,FALSE
SO45031,2012,2,United Kingdom,PC Components,Storage,USB Drives,Shipped,1,119.99,$119.91 ,$119.99 ,FALSE
SO44673,2012,2,Germany,Gaming Gear,Headsets,USB Gaming Headsets,Shipped,1,79.99,$59.51 ,$79.99 ,FALSE
SO44988,2012,2,Australia,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,1999.99,$457.93 ,"$1,999.99 ",FALSE
SO44356,2012,2,China,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,1999.99,$457.93 ,"$1,999.99 ",FALSE
SO44365,2012,2,China,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,1999.99,$457.93 ,"$1,999.99 ",FALSE
SO44391,2012,2,China,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,1999.99,$457.93 ,"$1,999.99 ",FALSE
SO44608,2012,2,China,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,2799.99,$562.36 ,"$2,799.99 ",FALSE
SO44659,2012,2,China,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,2799.99,$562.36 ,"$2,799.99 ",FALSE
SO44733,2012,2,China,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,1999.99,$457.93 ,"$1,999.99 ",FALSE
SO44836,2012,2,China,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,1999.99,$457.93 ,"$1,999.99 ",FALSE
SO44914,2012,2,China,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,2449.99,$760.68 ,"$2,449.99 ",FALSE
SO45032,2012,2,Germany,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,2799.99,$562.36 ,"$2,799.99 ",FALSE
SO44352,2012,2,Northwest,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,1999.99,$457.93 ,"$1,999.99 ",FALSE
SO44448,2012,2,Northwest,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,1999.99,$457.93 ,"$1,999.99 ",FALSE
SO44369,2012,2,Southwest,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,1999.99,$457.93 ,"$1,999.99 ",FALSE
SO44410,2012,2,Southwest,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,2799.99,$562.36 ,"$2,799.99 ",FALSE
SO44480,2012,2,Southwest,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,2799.99,$562.36 ,"$2,799.99 ",FALSE
SO44984,2012,2,Southwest,Gaming PC,Gaming PC,Vengeance Gaming PC,Backordered,1,2449.99,$760.68 ,"$2,449.99 ",FALSE
SO45003,2012,2,Southwest,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,2449.99,$760.68 ,"$2,449.99 ",FALSE
SO44344,2012,2,United Kingdom,Gaming PC,Gaming PC,Vengeance Gaming PC,Shipped,1,2449.99,$760.68 ,"$2,449.99 ",FALSE
SO44711,2012,2,China,PC Components,Custom Cooling,Water Blocks,Shipped,1,64.99,$38.97 ,$64.99 ,FALSE
SO44882,2012,2,China,PC Components,Custom Cooling,Water Blocks,Shipped,1,64.99,$38.97 ,$64.99 ,FALSE
SO44435,2012,2,Northwest,PC Components,Custom Cooling,Water Blocks,Shipped,1,64.99,$38.97 ,$64.99 ,FALSE
SO44341,2012,2,Southwest,PC Components,Custom Cooling,Water Blocks,Shipped,1,59.99,$20.16 ,$59.99 ,FALSE
SO44323,2012,2,China,Gaming Gear,Mousepads,Wireless Charging Mouse Pads,Shipped,1,34.99,$33.79 ,$34.99 ,FALSE
SO44401,2012,2,China,Gaming Gear,Mousepads,Wireless Charging Mouse Pads,Shipped,1,34.99,$33.79 ,$34.99 ,FALSE
SO45001,2012,2,China,Gaming Gear,Mousepads,Wireless Charging Mouse Pads,Shipped,1,34.99,$33.79 ,$34.99 ,FALSE
SO44385,2012,2,Southwest,Gaming Gear,Mousepads,Wireless Charging Mouse Pads,Shipped,1,34.99,$33.79 ,$34.99 ,FALSE
SO44707,2012,2,Southwest,Gaming Gear,Mousepads,Wireless Charging Mouse Pads,Backordered,1,34.99,$33.79 ,$34.99 ,FALSE
SO44447,2012,2,Australia,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,179.99,$173.68 ,$179.99 ,FALSE
SO44643,2012,2,Australia,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,179.99,$173.68 ,$179.99 ,FALSE
SO45006,2012,2,Australia,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,209.99,$191.81 ,$209.99 ,FALSE
SO44851,2012,2,Canada,Gaming Gear,Headsets,Wireless Gaming Headsets,Backordered,1,209.99,$191.81 ,$209.99 ,FALSE
SO44390,2012,2,China,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,99.99,$59.69 ,$99.99 ,FALSE
SO44454,2012,2,China,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,209.99,$191.81 ,$209.99 ,FALSE
SO44468,2012,2,China,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,99.99,$28.63 ,$99.99 ,FALSE
SO44640,2012,2,China,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,209.99,$191.81 ,$209.99 ,FALSE
SO44676,2012,2,China,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,99.99,$28.63 ,$99.99 ,FALSE
SO44980,2012,2,China,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,99.99,$59.69 ,$99.99 ,FALSE
SO45020,2012,2,China,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,179.99,$173.68 ,$179.99 ,FALSE
SO44444,2012,2,Germany,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,99.99,$59.69 ,$99.99 ,FALSE
SO44414,2012,2,Southwest,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,99.99,$59.69 ,$99.99 ,FALSE
SO44666,2012,2,Southwest,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,149.99,$89.96 ,$149.99 ,FALSE
SO44844,2012,2,Southwest,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,209.99,$191.81 ,$209.99 ,FALSE
SO44977,2012,2,Southwest,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,99.99,$28.63 ,$99.99 ,FALSE
SO44990,2012,2,Southwest,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,149.99,$89.96 ,$149.99 ,FALSE
SO45033,2012,2,Southwest,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,99.99,$28.63 ,$99.99 ,FALSE
SO44602,2012,2,United Kingdom,Gaming Gear,Headsets,Wireless Gaming Headsets,Shipped,1,209.99,$191.81 ,$209.99 ,FALSE
SO44680,2012,2,Australia,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,79.99,$79.44 ,$79.99 ,FALSE
SO44478,2012,2,China,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,49.99,$36.04 ,$49.99 ,FALSE
SO44621,2012,2,China,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,79.99,$79.44 ,$79.99 ,FALSE
SO44632,2012,2,China,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,49.99,$36.04 ,$49.99 ,FALSE
SO44670,2012,2,China,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,89.99,$15.71 ,$89.99 ,FALSE
SO44675,2012,2,China,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,89.99,$15.71 ,$89.99 ,FALSE
SO44913,2012,2,China,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,79.99,$71.16 ,$79.99 ,FALSE
SO44915,2012,2,China,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,49.99,$36.04 ,$49.99 ,FALSE
SO44413,2012,2,Germany,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,49.99,$36.04 ,$49.99 ,FALSE
SO44426,2012,2,Germany,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,89.99,$15.71 ,$89.99 ,FALSE
SO44598,2012,2,Germany,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,89.99,$15.71 ,$89.99 ,FALSE
SO44613,2012,2,Northwest,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,79.99,$71.16 ,$79.99 ,FALSE
SO44829,2012,2,Northwest,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,79.99,$71.16 ,$79.99 ,FALSE
SO44667,2012,2,Southwest,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,49.99,$36.04 ,$49.99 ,FALSE
SO44735,2012,2,Southwest,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,79.99,$79.44 ,$79.99 ,FALSE
SO44804,2012,2,Southwest,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,89.99,$15.71 ,$89.99 ,FALSE
SO44886,2012,2,Southwest,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,79.99,$79.44 ,$79.99 ,FALSE
SO44961,2012,2,Southwest,Gaming Gear,Mice,Wireless Gaming Mice,Backordered,1,49.99,$36.04 ,$49.99 ,FALSE
SO45004,2012,2,Southwest,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,49.99,$36.04 ,$49.99 ,FALSE
SO45025,2012,2,Southwest,Gaming Gear,Mice,Wireless Gaming Mice,Backordered,1,89.99,$15.71 ,$89.99 ,FALSE
SO44320,2012,2,United Kingdom,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,79.99,$71.16 ,$79.99 ,FALSE
SO44432,2012,2,United Kingdom,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,79.99,$71.16 ,$79.99 ,FALSE
SO44462,2012,2,United Kingdom,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,79.99,$71.16 ,$79.99 ,FALSE
SO44906,2012,2,United Kingdom,Gaming Gear,Mice,Wireless Gaming Mice,Shipped,1,49.99,$36.04 ,$49.99 ,FALSE
SO44983,2012,2,Canada,Gaming Gear,Keyboards,Wireless Keyboards,Backordered,1,109.99,$0.67 ,$109.99 ,FALSE
SO44702,2012,2,China,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,99.99,$31.16 ,$99.99 ,FALSE
SO44712,2012,2,China,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,59.99,$9.90 ,$59.99 ,FALSE
SO44823,2012,2,China,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,159.99,$64.33 ,$159.99 ,FALSE
SO44857,2012,2,China,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,99.99,$31.16 ,$99.99 ,FALSE
SO44944,2012,2,China,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,99.99,$31.16 ,$99.99 ,FALSE
SO44999,2012,2,China,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,59.99,$9.90 ,$59.99 ,FALSE
SO45029,2012,2,China,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,109.99,$28.70 ,$109.99 ,FALSE
SO44373,2012,2,Germany,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,159.99,$64.33 ,$159.99 ,FALSE
SO44619,2012,2,Germany,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,159.99,$64.33 ,$159.99 ,FALSE
SO44902,2012,2,Germany,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,159.99,$64.33 ,$159.99 ,FALSE
SO44617,2012,2,Northwest,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,109.99,$0.67 ,$109.99 ,FALSE
SO44411,2012,2,Southwest,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,159.99,$64.33 ,$159.99 ,FALSE
SO44449,2012,2,Southwest,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,59.99,$9.90 ,$59.99 ,FALSE
SO44578,2012,2,Southwest,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,99.99,$31.16 ,$99.99 ,FALSE
SO44649,2012,2,Southwest,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,109.99,$28.70 ,$109.99 ,FALSE
SO44381,2012,2,United Kingdom,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,109.99,$0.67 ,$109.99 ,FALSE
SO44645,2012,2,United Kingdom,Gaming Gear,Keyboards,Wireless Keyboards,Shipped,1,109.99,$28.70 ,$109.99 ,FALSE
SO45351,2012,3,Australia,PC Components,CPU Coolers,Air Coolers,Shipped,1,99.99,$21.41 ,$99.99 ,FALSE
SO45383,2012,3,Northwest,PC Components,CPU Coolers,Air Coolers,Shipped,1,99.99,$21.41 ,$99.99 ,FALSE
SO45132,2012,3,Southwest,PC Components,CPU Coolers,Air Coolers,Shipped,1,99.99,$21.41 ,$99.99 ,FALSE
SO45173,2012,3,Southwest,PC Components,CPU Coolers,Air Coolers,Shipped,1,99.99,$21.41 ,$99.99 ,FALSE
SO45718,2012,3,Southwest,PC Components,CPU Coolers,Air Coolers,Shipped,1,99.99,$21.41 ,$99.99 ,FALSE
SO45384,2012,3,Canada,Gaming Gear,Apparel,Apparel,Shipped,1,24.99,$8.39 ,$24.99 ,FALSE
SO45224,2012,3,China,Gaming Gear,Apparel,Apparel,Shipped,1,60,$26.27 ,$60.00 ,FALSE
SO45489,2012,3,China,Gaming Gear,Apparel,Apparel,Shipped,1,32,$16.46 ,$32.00 ,FALSE
SO45506,2012,3,China,Gaming Gear,Apparel,Apparel,Shipped,1,24.99,$8.39 ,$24.99 ,FALSE
SO45440,2012,3,Germany,Gaming Gear,Apparel,Apparel,Shipped,1,60,$26.27 ,$60.00 ,FALSE
SO45116,2012,3,Northwest,Gaming Gear,Apparel,Apparel,Backordered,1,119,$105.74 ,$119.00 ,FALSE
SO45133,2012,3,Northwest,Gaming Gear,Apparel,Apparel,Shipped,1,60,$26.27 ,$60.00 ,FALSE
SO45150,2012,3,Northwest,Gaming Gear,Apparel,Apparel,Shipped,1,60,$26.27 ,$60.00 ,FALSE
SO45240,2012,3,Northwest,Gaming Gear,Apparel,Apparel,Shipped,1,32,$16.46 ,$32.00 ,FALSE
SO45404,2012,3,Northwest,Gaming Gear,Apparel,Apparel,Shipped,1,60,$26.27 ,$60.00 ,FALSE
SO45613,2012,3,Northwest,Gaming Gear,Apparel,Apparel,Shipped,1,24.99,$8.39 ,$24.99 ,FALSE
SO45637,2012,3,Northwest,Gaming Gear,Apparel,Apparel,Shipped,1,32,$16.46 ,$32.00 ,FALSE
SO45750,2012,3,Northwest,Gaming Gear,Apparel,Apparel,Shipped,1,119,$105.74 ,$119.00 ,FALSE
SO45733,2012,3,Southwest,Gaming Gear,Apparel,Apparel,Shipped,1,60,$26.27 ,$60.00 ,FALSE
SO45134,2012,3,Canada,Streaming Gear,Audio,Audio,Shipped,1,29.99,$4.37 ,$29.99 ,FALSE
SO45514,2012,3,Canada,Streaming Gear,Audio,Audio,Shipped,1,129.99,$41.16 ,$129.99 ,FALSE
SO45110,2012,3,China,Streaming Gear,Audio,Audio,Shipped,1,39.99,$29.76 ,$39.99 ,FALSE
SO45111,2012,3,China,Streaming Gear,Audio,Audio,Shipped,1,9.99,$2.21 ,$9.99 ,FALSE
SO45145,2012,3,China,Streaming Gear,Audio,Audio,Shipped,1,29.99,$4.37 ,$29.99 ,FALSE
SO45164,2012,3,China,Streaming Gear,Audio,Audio,Shipped,1,39.99,$29.76 ,$39.99 ,FALSE
SO45610,2012,3,Northwest,Streaming Gear,Audio,Audio,Shipped,1,39.99,$29.76 ,$39.99 ,FALSE
SO45115,2012,3,Southwest,Streaming Gear,Audio,Audio,Shipped,1,129.99,$41.16 ,$129.99 ,FALSE
SO45443,2012,3,Southwest,Streaming Gear,Audio,Audio,Shipped,1,9.99,$2.21 ,$9.99 ,FALSE
SO45188,2012,3,United Kingdom,Streaming Gear,Audio,Audio,Shipped,1,39.99,$29.76 ,$39.99 ,FALSE
SO45398,2012,3,United Kingdom,Streaming Gear,Audio,Audio,Shipped,1,159.99,$146.67 ,$159.99 ,FALSE
SO45645,2012,3,United Kingdom,Streaming Gear,Audio,Audio,Shipped,1,159.99,$146.67 ,$159.99 ,FALSE
SO45380,2012,3,Australia,Gaming Gear,Apparel,Bags,Shipped,1,99.99,$68.52 ,$99.99 ,FALSE
SO45627,2012,3,Australia,Gaming Gear,Apparel,Bags,Shipped,1,99.99,$68.52 ,$99.99 ,FALSE
SO45265,2012,3,China,Gaming Gear,Apparel,Bags,Shipped,1,99.99,$68.52 ,$99.99 ,FALSE
SO45679,2012,3,Southwest,Gaming Gear,Apparel,Bags,Shipped,1,99.99,$68.52 ,$99.99 ,FALSE
SO45345,2012,3,United Kingdom,Gaming Gear,Apparel,Bags,Shipped,1,99.99,$68.52 ,$99.99 ,FALSE
SO45586,2012,3,Australia,Streaming Gear,Capture,Capture,Shipped,1,129.99,$122.08 ,$129.99 ,FALSE
SO45502,2012,3,Canada,Streaming Gear,Capture,Capture,Shipped,1,179.99,$75.85 ,$179.99 ,FALSE
SO45452,2012,3,China,Streaming Gear,Capture,Capture,Shipped,1,129.99,$122.08 ,$129.99 ,FALSE
SO45770,2012,3,China,Streaming Gear,Capture,Capture,Shipped,1,179.99,$75.85 ,$179.99 ,FALSE
SO45239,2012,3,Germany,Streaming Gear,Capture,Capture,Shipped,1,179.99,$161.27 ,$179.99 ,FALSE
SO45483,2012,3,Germany,Streaming Gear,Capture,Capture,Shipped,1,129.99,$122.08 ,$129.99 ,FALSE
SO45725,2012,3,Germany,Streaming Gear,Capture,Capture,Shipped,1,179.99,$161.27 ,$179.99 ,FALSE
SO45263,2012,3,Northwest,Streaming Gear,Capture,Capture,Shipped,1,179.99,$161.27 ,$179.99 ,FALSE
SO45501,2012,3,Northwest,Streaming Gear,Capture,Capture,Shipped,1,129.99,$122.08 ,$129.99 ,FALSE
SO45693,2012,3,United Kingdom,Streaming Gear,Capture,Capture,Shipped,1,129.99,$122.08 ,$129.99 ,FALSE
SO45096,2012,3,Australia,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,24.99,$22.83 ,$24.99 ,FALSE
SO45508,2012,3,Australia,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,29.99,$7.73 ,$29.99 ,FALSE
SO45615,2012,3,Australia,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,29.99,$7.73 ,$29.99 ,FALSE
SO45252,2012,3,Canada,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,22.99,$0.63 ,$22.99 ,FALSE
SO45635,2012,3,Canada,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,39.99,$18.81 ,$39.99 ,FALSE
SO45680,2012,3,Canada,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,39.99,$18.81 ,$39.99 ,FALSE
SO45746,2012,3,Canada,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,24.99,$22.83 ,$24.99 ,FALSE
SO45211,2012,3,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,29.99,$10.09 ,$29.99 ,FALSE
SO45245,2012,3,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,19.99,$7.90 ,$19.99 ,FALSE
SO45391,2012,3,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,24.99,$22.83 ,$24.99 ,FALSE
SO45448,2012,3,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,19.99,$1.65 ,$19.99 ,FALSE
SO45475,2012,3,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,24.99,$7.10 ,$24.99 ,FALSE
SO45488,2012,3,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,29.99,$7.73 ,$29.99 ,FALSE
SO45494,2012,3,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,24.99,$22.83 ,$24.99 ,FALSE
SO45599,2012,3,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,49.99,$6.80 ,$49.99 ,FALSE
SO45674,2012,3,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,39.99,$18.81 ,$39.99 ,FALSE
SO45739,2012,3,China,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,22.99,$0.63 ,$22.99 ,FALSE
SO45199,2012,3,Germany,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,19.99,$1.65 ,$19.99 ,FALSE
SO45114,2012,3,Northwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,19.99,$7.90 ,$19.99 ,FALSE
SO45389,2012,3,Southwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,19.99,$7.90 ,$19.99 ,FALSE
SO45597,2012,3,Southwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,19.99,$1.65 ,$19.99 ,FALSE
SO45624,2012,3,Southwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,39.99,$21.66 ,$39.99 ,FALSE
SO45669,2012,3,Southwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,39.99,$21.66 ,$39.99 ,FALSE
SO45695,2012,3,Southwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,24.99,$7.10 ,$24.99 ,FALSE
SO45701,2012,3,Southwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,29.99,$7.73 ,$29.99 ,FALSE
SO45769,2012,3,Southwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,19.99,$7.90 ,$19.99 ,FALSE
SO45771,2012,3,Southwest,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,19.99,$1.65 ,$19.99 ,FALSE
SO45095,2012,3,United Kingdom,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,49.99,$6.80 ,$49.99 ,FALSE
SO45185,2012,3,United Kingdom,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,39.99,$18.81 ,$39.99 ,FALSE
SO45352,2012,3,United Kingdom,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,39.99,$18.81 ,$39.99 ,FALSE
SO45425,2012,3,United Kingdom,Gaming Gear,Mousepads,Cloth Surface Mouse Pads,Shipped,1,29.99,$10.09 ,$29.99 ,FALSE
SO45139,2012,3,Australia,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,2899.99,$517.02 ,"$2,899.99 ",FALSE
SO45357,2012,3,Australia,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,2899.99,$517.02 ,"$2,899.99 ",FALSE
SO45136,2012,3,China,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,2899.99,$517.02 ,"$2,899.99 ",FALSE
SO45183,2012,3,China,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,766.99 ","$3,499.99 ",FALSE
SO45712,2012,3,China,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,766.99 ","$3,499.99 ",FALSE
SO45721,2012,3,China,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,766.99 ","$3,499.99 ",FALSE
SO45722,2012,3,China,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,136.23 ","$3,499.99 ",FALSE
SO45099,2012,3,Northwest,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,3499.99,"$2,136.23 ","$3,499.99 ",FALSE
SO45148,2012,3,Northwest,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,2899.99,$517.02 ,"$2,899.99 ",FALSE
SO45216,2012,3,Southwest,Gaming PC,Gaming PC,Corsair One Gaming PC,Shipped,1,2899.99,$517.02 ,"$2,899.99 ",FALSE
SO45222,2012,3,Northwest,Gaming PC,Gaming PC,Corsair One Workstation Grade PC,Shipped,1,4499.99,$135.22 ,"$4,499.99 ",FALSE
SO45688,2012,3,Southwest,Gaming PC,Gaming PC,Corsair One Workstation Grade PC,Shipped,1,4499.99,$135.22 ,"$4,499.99 ",FALSE
SO45092,2012,3,China,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$37.25 ,$169.99 ,FALSE
SO45182,2012,3,China,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$96.19 ,$169.99 ,FALSE
SO45363,2012,3,China,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$96.19 ,$169.99 ,FALSE
SO45661,2012,3,China,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$96.19 ,$169.99 ,FALSE
SO45690,2012,3,China,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$37.25 ,$169.99 ,FALSE
SO45364,2012,3,Germany,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$37.25 ,$169.99 ,FALSE
SO45261,2012,3,Northwest,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$96.19 ,$169.99 ,FALSE
SO45699,2012,3,Southwest,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$37.25 ,$169.99 ,FALSE
SO45371,2012,3,United Kingdom,PC Components,CPU Coolers,Dual Radiator Liquid Coolers,Shipped,1,169.99,$96.19 ,$169.99 ,FALSE
SO45454,2012,3,Canada,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,19.99,$1.99 ,$19.99 ,FALSE
SO45137,2012,3,China,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,19.99,$1.99 ,$19.99 ,FALSE
SO45231,2012,3,China,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,16.99,$11.74 ,$16.99 ,FALSE
SO45479,2012,3,China,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,26.99,$15.89 ,$26.99 ,FALSE
SO45639,2012,3,China,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,16.99,$11.74 ,$16.99 ,FALSE
SO45737,2012,3,China,PC Components,Custom Cooling,Fittings and Tubing,Shipped,1,16.99,$11.74 ,$16.99 ,FALSE
